ydeg ymin ysec xdeg xmin xsec sourcedist
18 17 15 71 46 45 14
18 17 15 71 46 15 15
18 17 45 71 46 15 16
18 18 15 71 46 15 17
18 18 15 71 45 45 18
18 18 15 71 46 15 19
18 18 45 71 46 15 20
18 18 45 71 45 45 21
18 18 45 71 46 15 22
18 19 15 71 46 15 23
18 19 15 71 46 45 24
18 19 45 71 46 45 25
18 19 45 71 47 15 26
18 20 15 71 47 15 27
18 20 15 71 47 45 28
18 20 15 71 48 15 29
18 20 45 71 48 15 30
18 20 45 71 48 45 31
18 20 45 71 49 15 32
18 21 15 71 49 15 33
18 20 45 71 49 15 34
18 21 15 71 49 15 35
18 21 45 71 49 15 36
18 21 15 71 49 15 37
18 21 15 71 48 45 38
18 21 45 71 48 45 39
18 21 15 71 48 45 40
18 21 45 71 48 45 41
18 21 45 71 49 15 42
18 22 15 71 49 15 43
18 22 15 71 48 45 44
18 21 45 71 48 45 45
18 22 15 71 48 45 46
18 22 15 71 49 15 47
18 22 45 71 49 15 48
18 22 15 71 49 15 49
18 22 45 71 49 15 50
18 22 15 71 49 15 51
18 22 45 71 49 15 52
18 22 45 71 49 45 53
18 22 45 71 50 15 54
18 22 45 71 50 45 55
18 23 15 71 50 45 56
18 23 15 71 51 15 57
18 36 15 72 16 45 1
18 36 45 72 16 45 2
18 37 15 72 16 45 3
18 37 15 72 16 15 4
18 32 15 72 19 15 1
18 37 45 72 16 15 1
18 32 45 72 25 15 1
18 32 45 72 25 45 2
18 32 15 72 25 45 3
18 39 45 72 17 15 1
18 39 15 72 17 15 2
18 39 15 72 17 45 3
18 15 45 72 18 15 1
18 15 45 72 17 45 2
18 16 15 72 17 45 3
18 16 15 72 17 15 4
18 15 45 72 17 15 5
18 15 45 72 16 45 6
18 15 45 72 17 15 7
18 15 15 72 17 15 8
18 15 45 72 17 15 9
18 15 45 72 16 45 10
18 15 45 72 16 15 11
18 16 15 72 16 15 12
18 15 45 72 16 15 13
18 16 15 72 16 15 14
18 16 15 72 15 45 15
18 16 15 72 15 15 16
18 16 15 72 14 45 17
18 16 15 72 14 15 18
18 16 45 72 14 15 19
18 16 45 72 13 45 20
18 17 15 72 13 45 21
18 33 45 72 19 15 1
18 34 15 72 18 15 1
18 34 15 72 17 45 2
18 34 15 72 17 15 3
18 34 15 72 13 15 1
18 33 45 72 13 15 2
18 32 45 72 20 15 1
18 32 45 72 19 45 2
18 34 45 72 13 45 1
18 34 15 72 13 45 2
18 34 15 72 13 15 3
18 34 15 72 12 45 4
18 34 15 72 12 15 5
18 34 15 72 11 45 6
18 34 15 72 11 15 7
18 33 45 72 11 15 8
18 33 45 72 10 45 9
18 33 45 72 10 15 10
18 33 45 72 9 45 11
18 33 45 72 9 15 12
18 41 15 72 20 15 1
18 41 45 72 20 15 2
18 42 15 72 20 15 3
18 42 15 72 20 45 4
18 42 45 72 20 45 5
18 42 45 72 21 15 6
18 42 45 72 21 45 7
18 43 15 72 21 45 8
18 43 15 72 22 15 9
18 43 15 72 22 45 10
18 43 15 72 23 15 11
18 43 45 72 23 15 12
18 43 45 72 23 45 13
18 43 45 72 24 15 14
18 44 15 72 24 15 15
19 2 45 71 58 15 1
19 2 15 71 58 15 2
19 1 45 71 58 15 3
19 1 45 71 57 45 4
19 1 15 71 57 45 5
18 50 15 72 5 45 1
18 50 15 72 5 15 2
18 49 45 72 5 15 3
18 49 45 72 4 45 4
18 49 15 72 4 45 5
18 49 15 72 4 15 6
19 5 15 72 29 15 1
18 35 15 72 14 15 1
18 34 45 72 14 15 2
18 34 45 72 14 45 3
18 13 45 74 4 15 1
18 13 45 74 3 45 2
18 18 45 74 13 15 1
18 18 45 74 12 45 2
18 18 15 74 12 45 3
18 18 15 74 13 15 4
18 17 45 74 20 45 1
18 17 45 74 20 15 2
18 17 15 74 20 15 3
18 17 15 74 19 45 4
18 17 15 74 19 15 5
18 17 15 74 18 45 6
18 17 15 74 18 15 7
18 17 15 74 17 45 8
18 17 45 74 17 45 9
18 17 45 74 17 15 10
18 17 45 74 16 45 11
18 18 15 74 16 45 12
18 18 15 74 16 15 13
18 18 15 74 15 45 14
18 18 45 74 15 45 15
18 18 45 74 15 15 16
19 30 45 72 32 15 1
19 30 45 72 31 45 2
19 30 45 72 31 15 3
19 30 45 72 30 45 4
19 30 45 72 30 15 5
19 30 15 72 30 15 6
19 30 15 72 29 45 7
19 29 45 72 29 45 8
19 29 45 72 29 15 9
19 29 15 72 29 15 10
19 29 15 72 28 45 11
19 29 45 72 28 45 12
19 29 45 72 28 15 13
19 29 45 72 28 45 14
19 29 45 72 28 15 15
19 30 15 72 28 15 16
19 30 15 72 27 45 17
19 30 45 72 27 45 18
19 31 15 72 27 45 19
19 31 15 72 27 15 20
19 31 45 72 27 15 21
19 31 45 72 27 45 22
19 31 45 72 28 15 23
19 31 45 72 27 45 24
19 31 45 72 28 15 25
19 32 15 72 28 15 26
19 32 15 72 28 45 27
19 32 45 72 28 45 28
19 32 45 72 29 15 29
19 33 15 72 29 15 30
19 33 45 72 29 15 31
19 33 45 72 29 45 32
19 34 15 72 29 45 33
19 34 15 72 29 15 34
19 34 15 72 29 45 35
19 34 15 72 29 15 36
19 34 15 72 28 45 37
19 34 45 72 28 45 38
19 34 45 72 28 15 39
19 35 15 72 28 15 40
19 42 15 72 24 15 1
19 42 15 72 23 45 2
19 35 45 72 28 15 1
19 36 15 72 28 15 2
19 36 15 72 27 45 3
19 36 15 72 27 15 4
19 36 15 72 26 45 5
19 22 45 72 35 45 1
19 23 15 72 35 45 2
19 23 45 72 35 45 3
19 24 15 72 35 45 4
19 24 15 72 36 15 5
19 24 45 72 36 15 6
19 25 15 72 36 15 7
19 25 15 72 36 45 8
18 19 45 73 51 15 1
18 19 45 73 51 45 2
18 19 45 73 52 15 3
18 19 15 73 52 15 4
18 24 45 73 53 15 1
18 24 15 73 53 15 2
18 24 15 73 52 45 3
18 24 15 73 52 15 4
18 24 15 73 52 45 5
18 23 45 73 52 45 6
18 23 15 73 52 45 7
18 22 45 73 52 45 8
18 22 45 73 52 15 9
18 22 45 73 52 45 10
18 22 15 73 52 45 11
18 22 45 73 52 45 12
18 22 45 73 52 15 13
18 22 15 73 52 15 14
18 22 15 73 52 45 15
18 21 45 73 52 45 16
18 21 45 73 52 15 17
18 21 15 73 52 15 18
18 21 15 73 51 45 19
18 20 45 73 51 45 20
18 20 45 73 51 15 21
18 20 45 73 50 45 22
18 20 15 73 50 45 23
18 19 45 73 50 45 24
19 55 45 72 49 15 1
19 55 15 72 49 15 2
19 55 15 72 49 45 3
19 55 15 72 49 15 4
19 54 45 72 49 15 5
18 19 45 74 23 45 1
18 19 15 74 23 45 2
18 18 45 74 23 45 3
18 19 15 74 23 45 4
18 18 45 74 23 45 5
18 18 45 74 23 15 6
18 18 45 74 22 45 7
18 18 15 74 22 45 8
18 18 15 74 22 15 9
18 17 45 74 22 15 10
18 17 45 74 21 45 11
18 17 45 74 21 15 12
18 17 45 74 20 45 13
18 33 45 72 19 45 1
18 33 45 72 20 15 2
18 32 15 72 20 15 1
18 32 15 72 19 45 1
18 32 15 72 19 15 2
18 31 45 72 21 15 1
18 32 15 72 21 15 2
18 19 15 73 52 15 1
18 18 45 73 52 15 2
18 18 45 73 51 45 3
18 18 15 73 51 45 4
18 18 15 73 51 15 5
18 17 45 73 51 15 6
18 17 45 73 50 45 7
18 17 45 73 50 15 8
18 17 45 73 49 45 9
18 17 15 73 49 45 10
18 17 15 73 49 15 11
18 17 15 73 48 45 12
18 17 15 73 48 15 13
18 16 45 73 48 15 14
18 16 15 73 48 15 15
18 16 15 73 47 45 16
18 15 45 73 47 45 17
18 15 45 73 47 15 18
18 16 15 73 47 15 19
18 16 15 73 46 45 20
18 16 15 73 46 45 1
18 15 45 73 46 45 2
18 15 15 73 46 45 3
18 14 45 73 46 45 4
18 14 45 73 46 15 5
18 14 15 73 46 15 6
18 13 45 73 46 15 7
18 13 15 73 46 15 8
18 21 15 73 15 45 1
18 21 15 73 15 15 2
18 21 15 73 14 45 3
18 21 15 73 14 15 4
18 21 45 73 14 15 5
18 21 45 73 13 45 6
18 21 45 73 13 15 7
18 21 45 73 12 45 8
18 21 45 73 12 15 9
18 21 45 73 11 45 10
19 54 45 72 49 15 1
19 54 45 72 49 45 2
19 54 45 72 49 15 3
19 54 15 72 49 15 4
19 54 15 72 49 45 5
19 54 15 72 49 15 6
19 53 45 72 49 15 7
19 53 45 72 49 45 8
19 53 15 72 49 45 9
19 53 15 72 50 15 10
19 52 45 72 50 15 11
19 52 15 72 50 15 12
19 51 45 72 50 15 13
19 51 45 72 50 45 14
19 51 15 72 50 45 15
19 51 15 72 50 15 16
19 50 45 72 50 15 17
19 50 45 72 49 45 18
19 50 45 72 49 15 19
19 50 45 72 48 45 20
19 50 15 72 48 45 21
19 50 15 72 48 15 22
19 49 45 72 48 15 23
19 49 15 72 48 15 24
19 49 45 72 48 15 25
19 49 15 72 48 15 26
19 49 15 72 47 45 27
19 49 15 72 48 15 28
19 48 45 72 48 15 29
19 49 15 72 48 15 30
19 48 45 72 48 15 31
19 48 15 72 48 15 32
19 48 15 72 47 45 33
19 48 15 72 48 15 34
19 47 45 72 48 15 35
19 47 45 72 47 45 36
19 47 15 72 47 45 37
19 47 45 72 47 45 38
19 47 15 72 47 45 39
19 46 45 72 47 45 40
19 46 15 72 47 45 41
19 46 15 72 47 15 42
19 45 45 72 47 15 43
19 45 15 72 47 15 44
19 45 15 72 46 45 45
19 44 45 72 46 45 46
19 44 45 72 46 15 47
19 44 45 72 46 15 1
19 44 45 72 45 45 2
19 44 45 72 45 15 3
19 44 15 72 45 15 4
19 44 15 72 44 45 5
19 43 45 72 44 45 6
19 44 15 72 44 45 7
19 44 15 72 44 15 8
19 44 15 72 43 45 9
19 44 15 72 43 15 10
19 43 45 72 43 15 11
19 43 45 72 42 45 12
18 35 45 72 17 15 1
18 36 15 72 17 15 2
18 36 15 72 16 45 3
18 34 15 72 18 15 1
18 28 45 69 56 45 1
18 28 45 69 57 15 2
18 28 45 69 57 15 1
18 28 45 69 57 45 2
18 28 15 69 57 45 3
18 29 15 69 57 45 1
18 29 15 69 57 15 2
18 28 45 69 57 15 3
18 29 15 69 57 45 1
18 30 45 72 17 15 1
18 32 45 72 19 15 1
18 33 15 72 19 15 2
18 33 15 72 18 45 3
19 24 45 70 31 15 1
19 24 15 70 31 15 2
19 23 45 70 31 15 3
19 23 15 70 31 15 4
19 20 45 70 36 15 1
19 21 15 70 36 15 2
19 21 45 70 36 15 3
19 22 15 70 36 15 4
19 22 15 70 36 45 5
19 22 45 70 36 45 6
19 20 15 70 35 45 1
19 20 15 70 36 15 2
19 20 45 70 36 15 3
19 40 15 70 22 15 1
19 40 15 70 22 45 2
19 40 45 70 22 45 3
19 40 15 70 22 45 4
19 40 15 70 23 15 5
19 40 15 70 23 45 6
19 40 15 70 24 15 7
19 40 15 70 24 45 8
19 39 45 70 24 45 9
19 39 45 70 25 15 10
19 39 45 70 25 45 11
19 39 15 70 25 45 12
19 39 15 70 26 15 13
19 39 15 70 26 45 14
19 39 15 70 27 15 15
19 39 15 70 26 45 16
19 38 45 70 26 45 17
19 38 45 70 27 15 18
19 38 15 70 27 15 19
19 38 15 70 26 45 20
19 37 45 70 26 45 21
19 37 45 70 27 15 22
19 37 45 70 26 45 23
19 37 15 70 26 45 24
19 36 45 70 26 45 25
19 36 15 70 26 45 26
19 36 15 70 27 15 27
19 35 45 70 27 15 28
19 35 45 70 27 45 29
19 35 15 70 27 45 30
19 35 15 70 28 15 31
19 34 45 70 28 15 32
19 34 45 70 27 45 33
19 34 45 70 28 15 34
19 34 15 70 28 15 35
19 33 45 70 28 15 36
19 33 45 70 28 45 37
19 33 15 70 28 45 38
19 32 45 70 28 45 39
19 32 45 70 29 15 40
19 32 15 70 29 15 41
19 32 15 70 29 45 42
19 31 45 70 29 45 43
19 31 45 70 30 15 44
19 31 15 70 30 15 45
19 30 45 70 30 15 46
19 30 15 70 30 15 47
19 30 15 70 30 45 48
19 29 45 70 30 45 49
19 29 45 70 30 15 50
19 29 45 70 30 45 51
19 29 45 70 30 15 52
19 29 45 70 30 45 53
19 29 45 70 30 15 54
19 29 45 70 30 45 55
19 29 15 70 30 45 56
19 28 45 70 30 45 57
19 28 45 70 31 15 58
19 28 15 70 31 15 59
19 28 15 70 31 45 60
19 28 15 70 31 15 61
19 27 45 70 31 15 62
19 27 45 70 31 45 63
19 27 15 70 31 45 64
19 12 15 69 20 45 1
19 12 15 69 20 15 2
19 35 15 70 55 45 1
19 35 45 70 55 45 2
19 35 45 70 56 15 3
19 35 45 70 56 45 4
19 36 15 70 56 45 5
19 36 15 70 57 15 6
19 36 15 70 57 45 7
19 36 15 70 58 15 8
19 36 15 70 58 45 9
19 43 15 71 23 45 1
19 43 15 71 24 15 2
19 43 45 71 24 15 3
19 43 45 71 24 45 4
19 43 45 71 25 15 5
19 44 15 71 25 15 6
19 44 15 71 25 45 7
19 44 15 71 26 15 8
19 43 45 71 26 15 9
19 44 15 71 26 15 10
19 44 15 71 26 45 11
19 33 45 70 53 15 1
19 33 45 70 53 45 2
19 34 15 70 53 45 3
19 34 15 70 54 15 4
19 34 15 70 54 45 5
19 34 45 70 54 45 6
19 34 45 70 55 15 7
19 35 15 70 55 15 8
19 35 15 70 55 45 9
19 35 45 70 55 45 10
19 35 45 70 56 15 11
19 35 45 70 56 45 12
19 36 15 70 56 45 13
19 36 15 70 57 15 14
19 36 15 70 57 45 15
19 36 15 70 58 15 16
19 36 15 70 58 45 17
19 40 15 71 13 45 1
19 40 15 71 14 15 2
19 40 45 71 14 15 3
19 40 45 71 14 45 4
19 40 45 71 15 15 5
19 40 45 71 15 45 6
19 41 15 71 15 45 7
19 41 15 71 16 15 8
19 41 15 71 16 45 9
19 41 15 71 17 15 10
19 41 45 71 17 15 11
19 41 45 71 17 45 12
19 41 45 71 18 15 13
19 48 45 71 35 15 1
19 49 15 71 35 15 2
19 49 15 71 35 45 3
19 49 15 71 36 15 4
19 49 15 71 36 45 5
19 49 45 71 36 45 6
19 49 45 71 37 15 7
19 50 15 71 37 15 8
19 50 15 71 37 45 9
19 50 45 71 37 45 10
19 50 45 71 38 15 11
19 46 15 71 30 15 1
19 46 45 71 30 15 2
19 46 45 71 30 45 3
19 46 45 71 31 15 4
19 47 15 71 31 15 5
19 47 15 71 31 45 6
19 47 15 71 32 15 7
19 47 45 71 32 15 8
19 47 45 71 32 45 9
19 48 15 71 32 45 10
19 48 15 71 33 15 11
19 48 15 71 33 45 12
19 48 15 71 34 15 13
19 48 45 71 34 15 14
19 48 45 71 34 45 15
19 48 45 71 35 15 16
19 39 45 71 38 15 1
19 39 45 71 38 45 2
19 39 45 71 39 15 3
19 40 15 71 39 15 4
19 40 15 71 39 45 5
19 40 15 71 40 15 6
19 40 15 71 40 45 7
19 40 15 71 40 45 1
19 40 15 71 41 15 2
19 40 45 71 41 15 3
19 40 45 71 41 45 4
19 40 45 71 42 15 5
19 40 45 71 42 45 6
19 40 45 71 43 15 7
19 40 45 71 43 45 8
19 41 15 71 43 45 9
19 41 15 71 44 15 10
19 41 45 71 44 15 11
19 41 45 71 44 45 12
19 42 15 71 44 45 13
19 35 45 71 40 15 1
19 35 15 71 40 15 2
19 35 15 71 40 45 3
19 34 45 71 40 45 4
19 34 45 71 40 15 5
19 34 15 71 40 15 6
19 34 15 71 40 45 7
19 33 45 71 40 45 8
19 33 45 71 41 15 9
19 33 15 71 41 15 10
19 33 15 71 41 45 11
19 36 45 71 37 45 1
19 36 45 71 38 15 2
19 36 15 71 38 15 3
19 36 15 71 38 45 4
19 36 15 71 39 15 5
19 36 15 71 39 45 6
19 36 15 71 40 15 7
19 35 45 71 40 15 8
19 27 45 69 56 15 1
19 27 45 69 56 45 2
19 28 15 69 56 45 3
19 28 15 69 57 15 4
19 27 45 69 57 15 5
19 27 45 69 57 45 6
19 27 45 69 58 15 7
19 27 15 69 58 15 8
19 27 15 69 58 45 9
19 27 15 69 59 15 10
19 26 45 69 59 15 11
19 26 45 69 59 45 12
19 26 45 69 60 15 13
19 26 15 69 60 15 14
19 26 15 70 0 15 15
19 26 45 70 0 15 16
19 26 45 70 0 45 17
19 26 45 70 1 15 18
19 26 45 70 1 45 19
19 27 15 70 1 45 20
19 27 15 70 2 15 21
19 27 15 70 2 45 22
19 27 15 70 3 15 23
19 27 15 70 3 45 24
19 27 15 70 4 15 25
19 26 45 70 4 15 26
19 26 45 70 4 45 27
19 26 45 70 5 15 28
19 26 15 70 5 15 29
19 26 15 70 5 45 30
19 25 45 70 5 45 31
19 15 15 69 46 45 1
19 14 45 69 46 45 2
19 14 15 69 46 45 3
19 14 15 69 46 15 4
19 13 45 69 46 15 5
19 13 45 69 45 45 6
19 13 45 69 45 15 7
19 13 45 69 44 45 8
19 13 45 69 44 15 9
19 13 45 69 43 45 10
19 13 45 69 43 15 11
19 13 15 69 43 15 12
19 13 15 69 42 45 13
19 13 15 69 42 15 14
19 13 15 69 41 45 15
19 13 15 69 41 15 16
19 13 15 69 40 45 17
19 13 15 69 40 15 18
19 13 15 69 39 45 19
19 13 15 69 39 15 20
19 13 45 69 39 15 21
19 13 45 69 38 45 22
19 13 45 69 38 15 23
19 13 45 69 37 45 24
19 13 45 69 37 15 25
19 13 45 69 36 45 26
19 13 45 69 36 15 27
19 18 15 69 28 15 1
19 18 45 69 28 15 2
19 18 45 69 28 45 3
19 19 15 69 28 45 4
19 19 15 69 29 15 5
19 19 15 69 29 45 6
19 19 15 69 30 15 7
19 19 45 69 30 15 8
19 19 45 69 30 45 9
19 19 45 69 31 15 10
19 19 15 69 31 15 11
19 19 15 69 31 45 12
19 19 15 69 32 15 13
19 18 45 69 32 15 14
19 18 45 69 32 45 15
19 12 45 69 21 15 1
19 12 45 69 21 45 2
19 13 15 69 21 45 3
19 13 15 69 22 15 4
19 13 15 69 22 45 5
19 13 15 69 23 15 6
19 13 45 69 23 15 7
19 13 45 69 23 45 8
19 13 15 69 23 45 9
19 13 45 69 23 45 10
19 13 45 69 24 15 11
19 14 15 69 24 15 12
19 14 15 69 24 45 13
19 14 15 69 25 15 14
19 13 45 69 25 15 15
19 13 45 69 25 45 16
19 14 15 69 25 45 17
19 14 15 69 26 15 18
19 14 45 69 26 15 19
19 14 45 69 26 45 20
19 14 45 69 27 15 21
19 15 15 69 27 15 22
19 15 15 69 27 15 1
19 15 45 69 27 15 2
19 15 45 69 27 45 3
19 15 45 69 27 15 4
19 16 15 69 27 15 5
19 16 45 69 27 15 6
19 16 45 69 26 45 7
19 17 15 69 26 45 8
19 17 15 69 26 15 9
19 17 15 69 25 45 10
19 17 45 69 25 45 11
19 17 45 69 26 15 12
19 17 45 69 26 45 13
19 18 15 69 26 45 14
19 18 15 69 27 15 15
19 18 15 69 27 45 16
19 18 15 69 28 15 17
19 1 45 69 18 45 1
19 1 45 69 18 15 2
19 1 45 69 17 45 3
19 1 45 69 17 15 4
19 1 45 69 16 45 5
19 1 15 69 16 45 6
19 1 15 69 16 15 7
19 1 15 69 15 45 8
19 0 45 69 15 45 9
19 0 45 69 15 15 10
19 0 15 69 15 15 11
19 0 15 69 14 45 12
18 59 45 69 23 15 1
18 60 15 69 23 15 2
19 0 15 69 23 15 3
19 0 45 69 23 15 4
19 0 45 69 22 45 5
19 1 15 69 22 45 6
19 1 45 69 22 45 7
19 1 45 69 23 15 8
19 2 15 69 23 15 9
19 2 45 69 23 15 10
19 3 15 69 23 15 11
18 55 15 69 22 15 1
18 55 15 69 22 45 2
18 55 45 69 22 45 3
18 56 15 69 22 45 4
18 56 45 69 22 45 5
18 57 15 69 22 45 6
18 57 15 69 22 15 7
18 57 15 69 22 45 8
18 57 45 69 22 45 9
18 59 15 69 6 15 1
18 59 15 69 5 45 2
18 59 15 69 5 15 3
18 58 45 69 5 15 4
18 58 45 69 4 45 5
18 58 45 69 4 15 6
18 59 15 69 4 15 7
18 59 15 69 3 45 8
18 59 15 69 3 15 9
18 59 15 69 2 45 10
18 58 15 69 3 45 1
18 58 45 69 3 45 2
18 58 45 69 3 15 3
18 59 15 69 3 15 4
18 59 15 69 10 45 1
18 59 45 69 10 45 2
18 59 45 69 10 15 3
18 59 45 69 9 45 4
18 59 45 69 9 15 5
18 59 15 69 9 15 6
18 59 15 69 8 45 7
18 59 15 69 8 15 8
18 59 15 69 7 45 9
18 59 15 69 7 15 10
18 59 15 69 6 45 11
18 59 15 69 6 15 12
19 0 15 69 14 45 1
19 0 15 69 14 15 2
18 60 15 69 14 15 3
18 59 45 69 14 15 4
18 59 45 69 13 45 5
18 59 15 69 13 45 6
18 59 15 69 13 15 7
18 59 15 69 12 45 8
18 59 15 69 12 15 9
18 59 15 69 11 45 10
18 59 15 69 11 15 11
18 59 15 69 10 45 12
18 37 15 68 23 45 1
18 37 45 68 23 45 2
18 38 15 68 23 45 3
18 38 15 68 24 15 4
18 38 45 68 24 15 5
18 39 15 68 24 15 6
18 39 15 68 24 45 7
18 39 45 68 24 45 8
18 40 45 68 26 45 1
18 40 45 68 27 15 2
18 41 15 68 27 15 3
18 41 45 68 27 15 4
18 41 45 68 27 45 5
18 42 15 68 27 45 6
18 42 45 68 27 45 7
18 42 45 68 27 15 8
18 45 45 68 33 15 1
18 45 15 68 33 15 2
18 45 15 68 32 45 3
18 45 15 68 32 15 4
18 44 45 68 32 15 5
18 45 15 68 32 15 6
18 45 15 68 31 45 7
18 44 45 68 31 45 8
18 45 15 68 31 45 9
18 45 15 68 31 15 10
18 44 45 68 31 15 11
18 44 15 68 31 15 12
18 44 15 68 30 45 13
18 44 15 68 30 15 14
18 43 45 68 30 15 15
18 43 45 68 29 45 16
18 43 15 68 29 45 17
18 43 15 68 29 15 18
18 43 15 68 28 45 19
18 43 15 68 28 15 20
18 44 45 68 34 15 1
18 45 15 68 34 15 2
18 45 15 68 33 45 3
18 45 15 68 33 15 4
18 45 45 68 33 15 5
18 41 45 68 37 15 1
18 41 45 68 37 45 2
18 41 15 68 37 45 3
18 41 15 68 38 15 4
18 40 45 68 38 15 5
18 40 45 68 38 45 6
18 40 45 68 39 15 7
18 40 15 68 39 15 8
18 39 45 68 39 15 9
18 39 45 68 39 45 10
18 39 15 68 39 45 11
18 39 15 68 36 15 1
18 39 15 68 36 45 2
18 39 45 68 36 45 3
18 39 15 68 36 45 4
18 39 15 68 37 15 5
18 39 45 68 37 15 6
18 39 45 68 37 45 7
18 39 15 68 37 45 8
18 39 15 68 38 15 9
18 39 15 68 38 45 10
18 39 15 68 39 15 11
18 39 15 68 39 45 12
18 35 45 68 27 15 1
18 35 45 68 27 45 2
18 35 45 68 28 15 3
18 36 15 68 28 15 4
18 36 15 68 28 45 5
18 36 15 68 29 15 6
18 36 45 68 29 15 7
18 36 45 68 29 45 8
18 36 45 68 30 15 9
18 36 45 68 30 45 10
18 36 45 68 30 45 1
18 36 45 68 31 15 2
18 37 15 68 31 15 3
18 37 15 68 31 45 4
18 37 15 68 32 15 5
18 37 15 68 32 45 6
18 37 45 68 32 45 7
18 37 45 68 33 15 8
18 37 45 68 33 45 9
18 37 45 68 34 15 10
18 37 45 68 34 45 11
18 37 45 68 35 15 12
18 38 15 68 35 15 13
18 38 45 68 35 15 14
18 38 45 68 35 45 15
18 38 45 68 36 15 16
18 39 15 68 36 15 17
18 26 15 68 41 45 1
18 26 15 68 41 15 2
18 25 45 68 41 15 3
18 25 45 68 40 45 4
18 25 45 68 40 15 5
18 25 15 68 40 15 6
18 24 45 68 40 15 7
18 24 45 68 39 45 8
18 24 15 68 39 45 9
18 23 45 68 39 45 10
18 23 45 68 39 15 11
18 23 45 68 39 15 1
18 23 45 68 38 45 2
18 23 15 68 38 45 3
18 23 15 68 38 15 4
18 23 15 68 37 45 5
18 23 15 68 37 15 6
18 22 45 68 37 15 7
18 22 45 68 36 45 8
18 23 15 68 36 45 9
18 23 15 68 36 15 10
18 24 15 68 50 45 1
18 24 15 68 50 15 2
18 23 45 68 50 15 3
18 23 15 68 50 15 4
18 23 15 68 49 45 5
18 22 45 68 49 45 6
18 22 15 68 49 45 7
18 26 45 68 54 45 1
18 26 45 68 55 15 2
18 26 45 68 55 45 3
18 26 45 68 56 15 4
18 26 45 68 56 15 1
18 26 15 68 56 15 2
18 26 15 68 56 45 3
18 25 45 68 56 45 4
18 27 15 68 58 15 1
18 27 15 68 58 45 2
18 27 45 68 58 45 3
18 27 45 68 59 15 4
18 28 15 68 59 15 5
18 28 45 68 59 15 6
18 28 45 68 59 45 7
18 29 15 68 59 45 8
18 29 15 69 0 15 9
18 29 45 69 0 15 10
18 30 15 69 0 15 11
18 30 15 69 0 45 12
18 30 45 69 12 45 1
18 31 15 69 12 45 2
18 31 15 69 12 15 3
18 31 45 69 12 15 4
18 32 15 69 12 15 5
18 32 15 69 11 45 6
18 32 15 69 11 15 7
18 32 15 69 10 45 8
18 32 45 69 10 45 9
18 33 15 69 10 45 10
18 31 15 69 18 15 1
18 30 45 69 18 15 2
18 30 15 69 18 15 3
18 34 45 69 16 15 1
18 34 45 69 16 45 2
18 34 15 69 16 45 3
18 33 45 69 16 45 4
18 33 45 69 17 15 5
18 33 15 69 17 15 6
18 33 15 69 17 45 7
18 32 45 69 17 45 8
18 32 15 69 17 45 9
18 31 45 69 17 45 10
18 31 15 69 17 45 11
18 31 15 69 18 15 12
18 46 15 69 10 45 1
18 46 15 69 11 15 2
18 46 15 69 11 45 3
18 46 15 69 12 15 4
18 46 15 69 12 45 5
18 45 15 69 14 45 1
18 45 15 69 14 15 2
18 44 45 69 14 15 3
18 44 15 69 14 15 4
18 44 15 69 14 45 5
18 43 45 69 14 45 6
18 43 15 69 14 45 7
18 43 15 69 15 15 8
18 42 45 69 15 15 9
18 42 15 69 15 15 10
18 42 15 69 15 15 1
18 42 15 69 15 45 2
18 41 45 69 15 45 3
18 41 15 69 15 45 4
18 41 15 69 16 15 5
18 40 45 69 16 15 6
18 46 15 69 12 45 1
18 46 45 69 12 45 2
18 46 45 69 13 15 3
18 46 15 69 13 15 4
18 46 45 69 13 15 5
18 46 45 69 13 45 6
18 46 15 69 13 45 7
18 46 15 69 14 15 8
18 46 15 69 14 45 9
18 45 45 69 14 45 10
18 45 45 69 15 15 11
18 45 45 69 14 45 12
18 45 15 69 14 45 13
18 57 45 69 22 45 1
18 57 45 69 22 15 2
18 58 15 69 22 15 3
18 58 15 69 22 45 4
18 58 45 69 22 45 5
18 59 15 69 22 45 6
18 59 15 69 23 15 7
18 59 45 69 23 15 8
18 53 15 69 21 15 1
18 53 15 69 21 45 2
18 53 45 69 21 45 3
18 54 15 69 21 45 4
18 54 45 69 21 45 5
18 54 45 69 22 15 6
18 55 15 69 22 15 7
18 40 45 69 16 15 1
18 40 15 69 16 15 2
18 40 15 69 15 45 3
18 39 45 69 15 45 4
18 39 15 69 15 45 5
18 39 15 69 16 15 6
18 38 45 69 16 15 7
18 38 15 69 16 15 8
18 37 45 69 16 15 9
18 50 15 69 18 15 1
18 50 15 69 18 45 2
18 50 15 69 18 15 3
18 50 15 69 18 45 4
18 50 15 69 18 15 5
18 50 45 69 18 15 6
18 50 45 69 18 45 7
18 50 45 69 19 15 8
18 51 15 69 19 15 9
18 51 15 69 19 45 10
18 51 45 69 19 45 11
18 52 15 69 19 45 12
18 52 15 69 20 15 13
18 52 45 69 20 15 14
18 53 15 69 20 15 15
18 53 15 69 20 45 16
18 53 15 69 21 15 17
18 48 15 69 17 45 1
18 48 45 69 17 45 2
18 49 15 69 17 45 3
18 49 15 69 18 15 4
18 49 15 69 17 45 5
18 49 45 69 17 45 6
18 49 45 69 18 15 7
18 49 45 69 17 45 8
18 49 45 69 18 15 9
18 50 15 69 18 15 10
18 33 45 69 7 15 1
