ydeg ymin ysec xdeg xmin xsec sourcedist
18 23 15 73 30 45 69
19 0 45 71 55 45 165
19 32 45 70 54 45 173
19 27 45 70 39 15 130
18 50 45 71 34 15 36
19 25 15 72 30 15 7
18 24 15 71 10 15 91
18 18 45 71 9 45 207
18 19 15 73 38 45 113
18 31 15 72 12 45 137
19 49 45 72 50 15 166
18 59 45 71 50 45 125
19 20 15 72 9 45 164
19 46 15 71 35 15 366
19 19 45 72 8 15 89
18 13 15 73 46 15 72
18 56 45 71 51 45 197
19 39 45 73 4 15 6
18 34 15 70 1 45 69
19 39 45 72 14 15 95
19 34 15 71 1 45 230
18 21 15 72 26 45 38
19 40 15 72 10 15 2
19 6 45 70 7 15 53
19 48 45 72 34 45 44
18 26 45 72 12 45 40
18 41 45 71 51 45 3
18 36 45 70 26 15 45
18 50 15 71 2 15 39
18 45 15 72 16 45 3
19 42 45 70 22 45 160
19 49 45 72 34 45 132
19 39 45 73 4 45 5
19 9 45 69 49 45 168
19 30 45 70 49 45 155
18 17 15 74 6 15 78
18 27 45 72 22 45 5
18 28 45 70 1 15 125
18 21 45 73 29 45 3
18 23 45 72 46 45 76
19 41 45 71 45 15 89
18 57 15 71 50 45 190
18 21 45 72 46 45 38
19 37 45 71 11 45 259
18 52 45 72 31 15 87
18 12 15 71 8 45 7
18 51 45 72 8 15 368
18 19 45 74 11 45 53
18 15 45 73 32 15 42
18 19 15 72 54 15 104
18 35 15 69 46 45 85
19 28 15 70 57 45 245
19 48 15 73 9 45 37
19 10 45 71 37 15 52
18 38 15 74 14 15 100
18 30 45 72 38 15 103
18 18 45 72 28 45 58
19 40 15 73 5 45 2
18 27 45 68 52 45 155
19 10 45 70 40 45 51
18 15 45 72 18 45 8
18 54 45 72 14 15 396
18 20 45 71 12 15 194
18 16 45 73 35 15 73
18 27 15 71 6 15 73
19 32 45 71 46 15 47
18 32 15 74 15 45 170
18 18 45 74 8 15 1
18 37 15 68 42 15 108
19 32 15 72 52 45 50
18 32 15 72 18 45 67
19 32 15 71 4 15 283
18 24 45 72 12 15 73
18 43 15 72 14 15 1
19 35 45 72 10 45 106
18 32 15 69 49 45 170
19 38 15 72 14 45 97
18 17 45 73 33 15 71
19 11 45 72 3 45 219
18 34 45 69 47 15 154
19 24 45 72 11 45 137
18 25 15 72 44 15 2
18 20 45 73 49 15 39
19 36 45 71 4 45 231
18 36 15 70 25 15 42
18 51 45 71 34 45 73
18 58 15 72 21 15 423
19 6 45 72 25 45 97
19 33 45 72 0 45 36
18 34 45 70 24 45 32
18 12 45 72 40 15 1
19 39 15 70 25 45 111
18 14 45 71 9 45 2
18 15 45 72 58 45 5
19 38 45 72 32 15 88
19 25 15 72 6 15 72
18 41 15 72 11 45 39
18 16 15 72 47 45 5
18 56 45 71 38 15 132
19 3 15 71 17 45 41
18 28 15 74 25 45 3
18 24 15 73 20 45 177
19 41 15 71 38 15 4
18 26 15 70 29 45 75
18 30 15 69 10 15 60
19 8 45 69 55 15 39
18 33 15 72 14 45 2
18 16 45 73 6 15 32
18 8 45 73 53 15 47
18 30 45 72 6 45 71
19 52 15 71 38 45 2
18 54 45 71 59 15 344
18 22 15 70 15 15 26
18 16 15 73 21 45 1
18 13 15 72 42 45 2
19 46 45 71 2 15 34
18 32 45 69 3 15 92
18 39 15 69 24 45 73
19 12 15 70 34 15 5
19 6 15 72 10 15 39
19 36 15 72 36 15 75
19 16 15 72 27 15 3
18 37 15 74 17 45 2
18 17 15 73 6 15 38
19 36 15 72 35 45 74
18 23 45 74 3 45 74
18 59 45 72 0 15 41
18 32 15 70 5 45 101
19 34 15 72 27 45 1
19 36 45 70 25 15 39
19 32 45 71 53 45 107
18 24 45 72 11 15 77
19 21 15 70 42 45 116
18 42 45 69 57 45 93
18 46 15 72 15 45 33
19 12 45 72 10 15 80
18 20 45 72 47 15 35
18 36 15 69 17 45 103
18 36 45 69 47 45 145
19 40 45 71 45 15 87
18 56 15 71 53 15 311
18 34 15 70 58 45 2
19 37 45 71 7 45 246
18 23 15 73 31 15 38
19 24 45 71 5 45 247
19 34 45 72 50 15 11
18 20 15 73 8 15 4
19 41 15 72 8 45 139
19 42 15 72 3 45 33
18 43 45 71 58 45 14
18 14 45 72 13 15 2
19 38 15 70 35 15 34
19 52 15 73 6 15 80
19 38 45 71 9 45 251
18 51 15 71 1 45 4
19 52 15 73 7 45 77
18 16 45 74 9 15 2
19 9 15 69 45 15 186
19 39 15 71 16 45 275
18 28 45 70 30 45 68
18 44 45 71 10 15 113
19 12 45 72 46 15 541
19 10 45 72 3 45 225
19 12 45 72 13 45 169
18 35 15 74 12 15 187
19 13 45 72 32 15 126
19 39 45 70 27 15 105
19 3 45 70 50 45 141
18 14 15 72 27 45 2
18 33 45 68 56 15 1
18 21 15 74 15 15 1
19 34 45 72 28 15 38
19 10 15 72 9 15 111
19 45 45 73 22 45 5
18 44 15 70 8 45 1
19 24 45 72 20 45 113
18 16 45 73 25 15 34
18 24 45 74 15 45 40
18 17 15 72 51 15 93
19 33 45 72 1 15 35
18 19 45 72 26 15 7
19 4 45 70 10 15 43
19 11 15 69 51 15 158
19 38 45 71 12 45 267
19 33 45 71 0 45 227
18 39 15 69 0 15 1
18 23 45 68 38 15 149
18 24 45 72 8 15 8
18 38 15 69 44 15 44
19 4 15 70 48 15 99
18 29 15 74 8 15 53
19 27 45 72 34 15 52
19 9 45 71 47 15 42
18 36 45 68 54 15 122
19 53 15 72 42 15 55
18 28 45 68 41 45 130
19 33 45 71 59 15 41
18 52 15 71 55 15 329
18 36 45 69 24 15 117
18 14 45 70 11 15 3
19 19 15 71 7 15 70
19 8 15 69 56 15 36
18 33 15 68 41 45 117
18 33 15 69 10 45 47
19 41 45 70 47 45 193
18 10 45 73 45 15 81
19 9 15 72 17 15 2
19 0 15 71 59 15 143
18 33 15 74 24 45 116
19 14 15 71 38 15 39
18 17 15 70 11 15 8
18 32 15 72 24 45 65
18 40 45 70 10 45 10
18 26 15 73 59 15 104
19 17 15 72 19 15 49
18 25 15 71 26 45 39
18 42 45 71 55 15 3
18 25 15 72 11 15 78
19 48 45 70 57 45 139
18 27 45 72 32 45 104
18 40 45 68 55 45 105
18 10 45 72 58 15 6
18 33 45 69 47 45 159
19 22 15 71 12 15 233
18 32 45 69 19 45 118
19 6 15 71 41 45 80
18 28 15 72 35 45 99
19 38 15 70 21 45 133
18 24 45 72 19 15 38
18 15 15 74 6 15 84
18 47 45 71 7 45 41
18 24 15 74 26 45 5
18 40 15 70 10 45 11
18 23 15 72 7 45 2
18 1 45 73 51 45 5
18 50 45 71 56 45 43
18 32 45 70 37 15 87
19 8 45 72 0 45 235
18 10 15 71 45 45 69
19 17 45 70 50 15 36
19 44 45 72 45 45 143
18 50 15 71 22 45 4
19 51 45 72 42 15 44
18 21 15 73 48 45 41
19 51 15 73 15 45 4
19 29 15 72 12 15 123
18 12 15 73 59 45 10
18 25 45 71 8 15 82
18 41 45 71 5 15 133
19 19 15 70 57 15 296
18 14 15 72 52 15 122
19 52 15 71 3 45 114
18 36 15 74 9 45 202
19 8 45 72 34 45 502
18 56 15 70 15 15 1
18 34 45 68 41 45 114
18 53 15 71 58 15 339
19 39 45 71 22 15 296
19 55 15 72 50 15 183
19 31 45 72 32 45 5
18 16 15 72 49 15 96
18 14 45 74 3 15 3
19 11 45 69 40 15 221
19 23 15 72 21 15 113
19 39 15 70 30 15 58
18 23 15 72 15 45 33
19 39 15 72 8 45 137
18 14 45 72 54 45 114
18 10 45 73 45 45 80
19 50 45 73 7 45 72
18 45 15 68 46 45 69
18 19 15 72 52 15 1
19 41 45 72 38 45 45
18 31 45 69 21 15 133
18 26 15 72 11 45 43
18 27 45 74 2 45 92
19 12 15 69 39 45 223
19 52 15 72 50 15 171
18 43 15 71 29 45 6
19 42 15 70 48 15 191
19 43 45 72 10 45 40
18 46 15 72 4 45 2
19 23 45 71 20 15 2
18 3 45 71 44 15 91
19 6 15 71 50 15 44
18 27 15 73 19 45 183
18 33 15 74 6 45 66
19 11 15 71 37 45 50
19 32 45 70 57 15 178
19 30 15 71 53 45 100
18 25 45 72 39 45 35
18 21 15 73 44 45 85
18 25 15 71 27 45 37
19 38 45 72 14 45 98
19 14 15 72 32 15 127
18 44 45 71 11 45 110
19 53 45 72 37 45 37
19 44 15 72 12 15 112
18 36 15 74 2 15 196
19 17 45 72 17 15 140
18 28 15 72 17 45 35
19 18 45 72 10 45 4
18 27 15 72 2 45 1
18 26 45 72 11 45 42
18 36 45 69 9 15 9
19 3 15 71 54 15 276
19 33 45 72 15 15 118
19 43 15 71 33 15 364
19 22 45 71 10 45 225
18 50 15 71 1 45 38
19 38 15 70 35 45 33
19 51 15 72 43 45 48
19 40 15 72 37 45 108
19 6 45 72 25 15 96
19 2 45 72 25 45 446
18 20 45 71 22 45 58
19 4 15 72 27 15 452
18 18 15 72 27 45 1
18 59 45 71 59 15 142
19 7 15 71 48 15 34
19 27 15 70 57 15 248
19 50 15 73 10 15 42
19 37 45 70 34 45 36
19 6 15 72 41 45 1
18 21 45 74 4 45 2
18 46 15 69 27 15 40
19 39 15 71 13 45 270
19 25 15 72 31 15 9
19 14 45 72 46 15 593
18 36 15 70 6 15 54
19 8 45 71 44 45 1
18 50 45 71 49 15 4
19 21 15 72 20 45 10
19 40 45 72 14 15 97
19 25 45 72 28 15 7
19 35 45 71 3 45 230
19 29 45 70 59 45 232
19 29 45 71 6 15 272
18 22 15 73 39 15 8
19 38 15 71 46 45 75
19 22 45 72 20 15 116
19 36 15 72 47 15 6
19 38 15 73 17 15 3
18 47 15 72 1 15 25
18 38 15 69 49 15 135
18 17 15 73 23 15 34
19 36 45 70 19 15 203
18 23 45 74 24 15 106
18 26 45 72 5 45 116
18 18 15 72 54 15 106
18 26 15 73 8 15 2
18 36 45 70 6 45 52
18 29 15 72 24 45 61
18 30 45 69 54 15 96
19 41 15 71 23 45 315
18 23 45 72 57 45 5
19 37 45 72 36 15 2
19 7 15 72 28 45 475
19 37 45 71 9 15 255
18 18 15 72 18 45 12
18 59 15 72 18 15 38
18 31 45 69 51 45 177
19 39 45 72 10 15 1
19 33 45 71 3 15 240
19 14 15 72 42 45 571
19 4 45 70 50 45 107
19 32 15 70 53 15 165
19 41 15 71 45 45 85
19 9 15 72 36 45 513
19 9 15 70 19 15 50
18 46 15 71 34 45 7
18 16 15 72 45 45 2
19 34 15 72 16 15 111
18 11 45 72 40 15 37
18 9 45 71 47 15 1
18 20 15 73 48 45 41
19 8 45 69 44 15 189
19 34 45 71 47 45 66
18 53 45 71 1 15 2
18 56 45 71 14 45 47
18 41 15 72 12 15 38
19 23 45 72 10 45 147
18 17 15 73 34 15 70
18 48 15 72 15 45 8
19 4 45 71 54 45 268
19 8 15 70 37 45 66
18 54 45 72 0 15 346
18 37 45 71 16 45 10
19 50 15 73 12 45 40
19 5 45 72 0 45 34
19 4 45 70 43 45 83
19 49 45 71 39 45 384
19 51 45 72 44 15 48
19 43 45 71 42 45 3
19 17 15 72 6 15 191
18 38 15 72 11 45 8
19 38 15 72 9 15 128
19 9 45 70 16 15 97
18 25 15 72 46 15 80
18 17 15 73 21 45 1
18 26 45 74 4 15 1
18 26 15 72 37 15 3
18 25 15 72 54 45 3
18 25 15 74 2 15 80
18 20 15 72 33 15 36
18 31 15 70 4 45 105
18 30 15 71 0 45 14
18 28 45 71 3 45 63
18 14 15 72 46 45 8
19 25 15 72 27 45 1
19 49 15 70 59 15 135
19 48 45 72 33 45 140
18 13 15 72 42 15 3
18 32 15 70 30 15 56
19 8 15 70 38 15 65
19 31 45 71 53 45 105
18 18 15 74 5 45 79
18 23 15 74 23 45 42
19 12 15 70 51 45 88
19 5 15 70 45 45 92
19 48 15 71 2 45 42
19 28 15 72 26 15 2
18 25 15 71 54 15 35
18 28 15 70 3 45 115
19 54 45 72 42 15 3
18 54 45 72 32 45 76
19 16 15 70 53 15 7
18 26 45 74 16 45 82
19 42 15 70 37 15 11
18 21 45 72 22 45 1
19 6 15 72 20 15 7
18 54 15 71 50 15 70
19 38 15 70 30 45 55
18 25 45 70 15 15 2
19 30 45 72 16 15 44
18 44 15 69 25 45 47
18 23 15 72 30 15 84
19 41 15 72 43 15 133
18 24 45 72 43 15 46
18 22 15 72 26 45 4
18 41 45 71 2 45 188
18 28 45 70 2 45 118
19 37 15 72 36 15 3
19 15 15 70 41 15 1
19 40 45 71 38 15 3
19 16 45 72 32 45 135
19 21 15 70 59 45 289
18 42 15 72 17 15 1
18 10 45 73 58 45 34
19 33 15 72 10 45 71
18 37 45 70 26 45 48
18 39 15 72 17 45 22
18 24 45 72 44 15 1
18 25 45 72 51 45 62
19 18 15 70 49 45 38
19 46 45 72 34 15 35
19 30 45 72 13 45 113
18 24 15 72 50 45 2
18 57 15 71 42 45 148
19 9 15 69 46 15 180
18 20 45 71 10 15 200
18 52 45 70 29 15 64
19 18 15 70 42 45 38
18 47 15 72 11 15 81
18 42 15 71 3 15 190
18 12 45 73 59 15 8
18 16 45 72 57 15 51
18 19 15 71 12 15 34
19 56 45 72 49 45 5
19 27 15 70 44 15 135
19 36 45 71 5 45 240
18 32 45 74 18 15 158
19 36 15 70 31 45 49
18 19 15 74 14 15 73
19 14 45 70 33 45 15
18 30 45 72 4 45 47
18 20 15 74 13 15 33
18 25 45 73 20 45 176
18 12 15 72 58 15 3
18 20 15 72 52 45 65
18 18 45 72 33 15 95
18 40 45 70 1 15 51
18 22 15 73 19 45 137
19 40 15 72 40 15 51
18 25 45 72 23 15 53
19 36 15 70 25 15 40
18 32 15 74 19 15 149
18 25 45 72 30 15 2
19 44 15 72 42 15 40
18 25 15 70 28 45 79
18 28 15 70 2 15 120
18 41 15 70 27 15 64
18 24 45 73 30 15 79
18 31 15 72 35 15 114
19 41 15 72 34 45 1
18 12 15 72 59 15 35
18 27 45 72 25 45 72
18 43 45 70 6 15 37
18 34 15 69 17 45 111
18 23 45 72 19 45 41
19 34 15 72 38 15 83
18 9 45 72 54 15 34
18 35 45 69 45 15 51
18 25 45 72 54 45 2
19 21 15 70 43 15 115
19 40 15 70 23 15 120
18 47 45 69 27 15 37
18 46 15 72 16 15 34
19 38 15 72 30 15 83
18 26 15 74 17 15 80
18 44 45 71 3 15 54
18 44 15 71 7 15 122
18 55 45 71 16 15 9
18 2 15 73 50 45 1
18 57 15 71 13 45 50
18 54 15 72 30 45 3
18 21 45 73 53 45 6
18 22 45 73 29 45 68
18 41 15 71 55 15 1
18 40 45 71 4 15 183
18 58 15 68 46 45 88
18 23 45 72 53 45 10
18 31 15 69 55 45 92
18 42 45 72 12 45 5
19 8 45 70 17 45 56
18 17 15 72 20 45 50
18 29 15 72 7 15 132
18 21 15 72 57 45 1
19 29 45 72 28 15 1
18 27 45 70 0 15 129
19 12 45 71 37 15 44
18 41 15 70 11 15 8
18 19 15 72 40 15 1
19 51 15 71 3 15 51
18 30 15 71 0 15 13
18 29 15 72 5 15 3
18 35 15 70 24 15 34
18 25 45 72 46 15 81
19 48 15 72 34 45 43
19 28 15 72 4 15 44
18 24 15 73 5 15 3
18 18 15 74 11 45 1
19 38 15 70 34 15 38
18 9 15 73 53 45 47
18 25 45 73 35 45 66
18 42 15 70 9 45 3
18 31 45 69 57 45 85
18 21 15 71 44 45 33
18 57 15 71 54 45 181
18 57 15 70 24 45 64
18 53 45 68 49 45 3
18 33 15 74 18 45 154
18 44 45 71 0 15 186
19 35 45 72 15 45 1
19 12 15 72 46 45 543
18 44 45 72 16 15 1
18 23 15 72 14 15 36
18 20 45 74 15 45 3
19 30 15 71 22 45 3
18 23 45 72 15 45 32
18 11 15 72 44 45 4
19 34 45 71 59 45 46
18 19 45 72 40 15 2
18 25 45 74 2 45 82
18 22 45 74 18 45 1
19 51 15 72 44 45 1
18 32 45 74 6 45 67
18 51 15 71 49 15 5
18 47 15 72 6 45 74
18 17 15 72 30 45 67
18 45 15 72 8 15 1
18 30 15 70 32 45 69
18 49 45 72 56 45 7
18 34 45 70 59 45 5
19 13 15 72 13 15 175
18 21 15 73 37 45 4
18 49 15 70 54 15 34
18 25 15 73 0 45 7
18 39 15 69 49 15 133
19 10 45 72 13 15 42
18 28 15 72 5 45 117
19 48 15 73 13 15 3
19 31 15 72 39 45 13
18 42 15 69 52 15 113
18 26 15 72 4 45 111
18 54 15 72 3 15 347
18 24 45 74 21 15 42
18 23 15 72 40 45 7
19 20 15 72 7 45 85
18 51 45 72 9 45 377
18 14 45 72 51 45 122
18 53 15 70 31 45 52
18 32 15 70 5 15 102
18 36 45 71 0 15 12
18 48 15 72 18 15 1
18 34 45 70 1 15 71
18 42 15 72 16 45 7
18 38 15 72 9 45 2
18 24 45 71 10 45 93
18 49 15 70 54 45 37
18 41 45 70 27 45 66
18 57 45 70 24 45 63
19 34 15 71 52 15 125
18 22 45 71 12 15 102
18 41 45 72 12 45 34
19 13 15 70 34 45 8
18 58 15 72 17 45 41
19 30 45 72 33 15 67
18 28 15 73 22 45 71
18 20 45 73 46 15 81
18 21 15 74 9 45 12
18 54 15 71 49 45 69
18 35 15 70 32 45 13
18 48 45 72 30 15 37
19 30 45 71 4 45 279
19 31 15 72 33 45 75
19 48 15 70 56 45 144
18 31 15 74 21 15 72
18 39 45 69 8 45 2
18 34 15 74 14 45 178
18 29 45 72 6 45 136
19 34 45 71 3 15 236
18 35 45 74 5 45 75
18 47 45 71 8 15 46
19 12 15 72 45 15 538
19 18 15 72 9 45 39
19 46 15 72 25 45 40
18 27 45 71 58 15 9
19 45 45 72 47 15 148
18 19 15 73 33 45 67
18 25 45 72 36 45 1
19 25 45 72 27 15 3
19 21 45 72 10 15 156
19 13 15 72 39 15 552
19 40 15 70 22 45 123
19 9 45 71 38 15 56
18 42 15 69 57 45 92
18 3 45 73 54 15 5
18 21 15 73 45 15 84
18 39 45 68 44 45 92
18 20 15 72 38 45 10
18 41 45 72 10 45 45
18 16 45 74 5 45 80
19 9 15 71 37 45 58
18 28 45 74 24 45 69
18 26 15 72 50 45 67
18 14 45 73 53 45 2
18 54 15 71 15 45 40
18 47 45 72 6 45 77
19 47 45 72 48 45 153
18 22 45 74 4 15 5
19 21 15 72 21 15 9
19 25 15 72 17 15 1
18 24 15 72 5 15 7
18 14 15 72 51 45 121
18 16 45 74 4 15 39
18 25 15 73 33 15 74
18 44 45 71 11 15 111
18 52 15 71 53 45 127
19 4 45 70 47 15 96
19 19 45 72 9 45 171
19 37 15 72 9 15 122
18 40 15 74 11 45 1
19 20 15 72 10 45 162
19 30 45 72 31 45 68
19 35 45 71 45 45 62
18 31 45 74 2 15 109
18 9 45 73 52 45 14
19 5 15 70 42 15 79
18 28 15 69 11 45 67
19 40 45 72 10 15 3
19 25 15 72 39 45 110
18 59 45 71 55 15 169
18 32 15 69 21 15 132
19 19 45 72 0 45 34
18 21 15 72 29 15 1
18 38 15 74 14 45 101
19 2 45 71 45 15 98
18 37 45 69 16 15 91
18 21 15 73 11 45 92
19 43 15 72 27 45 2
18 52 15 71 56 15 333
19 7 45 70 37 15 68
18 27 15 72 34 15 100
19 33 15 70 56 45 176
18 28 15 70 30 15 70
19 15 15 72 45 45 591
18 10 45 72 47 45 140
19 8 45 72 36 15 511
18 20 45 73 42 45 92
18 29 45 72 8 15 1
18 11 15 73 45 45 79
18 31 15 70 4 15 106
18 42 15 69 55 15 103
19 47 15 72 47 45 150
18 17 45 72 38 45 36
19 14 15 71 39 15 35
18 43 45 71 0 45 197
19 13 45 72 40 15 555
18 28 45 70 3 45 114
19 43 15 72 18 45 7
18 41 45 71 11 45 94
18 11 45 72 59 15 38
18 46 45 71 3 45 49
18 25 45 74 21 45 121
18 26 45 72 12 15 41
18 60 15 71 55 15 168
19 6 15 72 9 45 102
19 32 45 71 58 15 35
19 23 15 71 10 45 226
18 26 15 73 53 45 102
18 1 45 73 52 15 4
19 50 45 72 35 15 1
18 33 45 70 58 45 1
19 36 15 70 24 45 41
19 25 45 72 1 45 1
19 25 15 70 42 15 123
19 8 15 69 57 15 34
18 38 15 69 42 45 39
19 3 15 71 44 15 95
18 20 15 70 14 15 20
18 38 45 68 55 15 112
19 9 15 72 2 45 230
18 19 45 73 8 45 2
18 37 45 69 49 15 136
19 41 15 71 25 45 319
18 25 15 73 30 15 78
18 19 45 72 53 45 70
18 16 45 72 34 15 103
18 20 15 73 5 45 108
19 30 15 71 41 15 52
18 25 15 69 4 45 130
18 48 45 71 6 45 9
19 5 45 72 22 15 80
18 25 45 72 51 15 65
18 33 45 74 0 45 182
18 28 15 72 18 15 36
18 35 15 69 0 15 17
18 19 15 73 32 45 5
19 7 15 72 18 45 1
19 34 15 72 50 15 10
19 21 15 71 0 15 294
18 21 15 74 18 45 1
19 37 45 72 6 15 109
18 20 45 73 38 15 6
18 36 15 70 9 15 82
19 4 15 72 26 45 451
19 16 15 72 27 45 4
19 55 45 72 51 15 188
18 21 45 73 54 15 5
18 16 45 72 51 45 97
18 45 15 71 7 45 2
18 56 15 70 21 15 21
19 12 45 70 51 15 86
19 53 15 73 11 45 53
18 35 15 70 8 45 87
18 20 15 74 20 45 14
18 26 15 70 15 45 36
19 15 45 72 16 15 150
18 28 45 70 4 15 113
19 7 15 70 7 15 54
18 10 15 71 12 15 6
18 17 45 72 21 15 3
18 37 45 72 20 45 152
19 7 45 72 1 15 47
18 47 45 72 5 45 43
18 25 45 72 52 15 65
19 40 15 70 26 15 108
18 15 45 73 43 45 1
18 42 15 71 9 45 99
18 14 15 72 54 15 116
18 33 15 72 34 15 120
18 27 45 70 16 45 41
18 48 15 72 2 45 36
18 16 15 72 44 45 63
18 55 45 70 16 15 4
18 24 15 72 2 45 45
18 45 45 72 26 15 1
18 34 15 68 42 15 116
18 14 45 72 13 45 3
19 55 15 72 41 45 3
18 58 45 71 17 15 1
18 54 45 68 49 45 5
18 32 15 69 50 15 171
18 23 15 74 19 45 4
18 18 45 73 39 15 115
18 23 15 72 2 15 1
19 49 15 72 26 45 70
18 26 15 72 31 15 37
19 8 45 72 28 45 109
19 9 15 72 13 15 6
18 8 45 73 56 45 2
19 47 45 71 36 45 372
19 18 45 72 39 15 158
18 26 15 72 36 45 2
18 49 45 72 31 15 95
18 19 45 74 11 15 52
18 52 45 72 12 15 384
19 9 45 72 14 15 38
19 5 45 72 11 15 5
19 37 15 72 29 15 79
19 42 15 71 45 45 91
18 21 15 72 34 15 2
18 26 45 72 6 45 118
18 13 15 72 58 15 1
18 29 15 68 41 15 126
18 25 45 72 50 15 1
18 47 45 71 3 15 46
19 34 45 70 24 15 47
19 36 15 71 44 15 78
19 42 45 72 11 45 2
19 28 15 71 54 45 94
18 27 15 73 51 45 100
19 36 15 70 31 15 50
19 36 45 72 1 15 89
18 49 45 71 56 45 41
18 18 15 72 37 45 97
18 24 45 72 39 15 2
19 52 45 71 4 15 110
18 38 15 74 18 45 72
19 32 15 72 36 45 87
18 25 15 72 53 15 124
18 27 15 70 29 45 73
19 23 15 71 11 15 223
19 3 15 70 35 15 85
19 42 15 72 37 15 7
18 56 45 71 43 15 152
19 26 45 70 42 45 127
19 39 45 71 21 15 288
18 33 15 72 14 15 144
18 22 15 73 24 15 154
18 47 15 72 5 15 5
18 33 45 72 20 45 3
18 45 15 71 54 15 4
19 9 15 72 31 45 491
18 30 15 68 51 15 147
18 24 15 74 20 15 37
18 17 45 72 20 15 48
18 30 15 72 8 45 33
18 18 45 71 12 15 33
18 53 15 72 12 15 387
18 27 15 73 40 45 4
19 44 45 70 38 45 4
19 4 15 70 11 45 39
19 18 15 72 22 45 38
19 50 15 72 50 15 167
19 47 15 70 52 45 166
18 33 45 74 14 45 177
18 39 15 70 8 45 41
19 29 45 70 47 15 144
18 23 15 68 36 15 150
19 29 15 72 7 45 91
18 18 15 72 33 45 97
18 45 45 68 47 15 3
19 39 45 72 41 15 124
18 26 45 72 25 45 72
18 24 15 73 21 45 171
18 31 15 69 20 45 135
19 9 15 72 37 45 509
19 37 15 72 6 15 112
18 18 15 74 5 15 4
18 33 15 72 32 45 7
18 23 45 72 0 15 39
19 42 15 72 23 45 20
18 26 15 73 58 15 102
18 15 15 73 49 15 62
18 17 45 73 7 45 2
18 23 15 72 59 15 37
18 25 45 73 58 15 1
18 24 15 72 12 45 75
18 39 15 71 3 15 23
18 55 15 72 15 15 399
19 45 45 72 25 45 11
19 18 15 72 34 15 141
18 31 15 70 33 45 75
18 17 15 73 52 15 52
19 39 15 72 40 45 122
18 29 15 72 17 15 35
18 33 15 72 17 45 1
18 36 45 71 58 15 1
19 18 45 71 3 15 313
18 15 15 72 31 15 2
18 56 15 70 25 45 68
18 17 45 73 8 15 1
19 5 45 72 21 45 77
18 52 45 72 31 45 88
18 18 45 73 6 15 3
19 6 15 72 28 45 471
18 45 45 72 5 45 33
19 19 45 70 43 15 108
18 45 15 71 52 45 1
19 32 15 70 51 45 162
18 30 45 70 4 15 107
19 40 45 72 24 15 16
18 47 15 72 7 15 73
19 54 15 72 50 15 179
19 0 15 71 49 45 117
19 44 45 72 13 15 1
19 30 15 72 33 15 66
18 35 15 69 47 15 153
19 8 15 72 34 15 500
19 38 15 71 14 45 276
18 18 45 72 24 45 2
18 22 15 74 21 15 1
18 56 45 70 19 15 14
19 48 45 72 27 15 1
18 48 15 68 52 15 81
18 31 15 74 1 45 107
18 34 15 74 2 15 190
18 45 15 68 54 15 93
19 1 45 72 23 15 437
19 31 15 72 32 45 71
19 30 45 72 8 15 95
19 18 15 72 7 15 185
18 41 15 71 29 45 2
19 41 45 72 43 45 135
18 21 15 74 3 15 3
18 28 15 73 40 15 1
18 37 45 69 16 45 92
19 51 15 73 7 45 73
18 53 15 70 35 15 41
18 46 45 68 52 45 87
18 55 45 70 17 15 8
18 42 15 72 11 15 43
18 52 45 71 52 45 124
18 37 45 68 42 15 107
18 46 15 68 47 15 2
18 11 15 72 47 45 139
18 32 15 74 16 15 104
19 48 15 72 26 15 75
19 8 15 72 34 45 501
18 35 45 72 17 15 143
18 38 45 69 41 15 1
18 30 45 70 30 15 61
18 24 15 71 9 15 89
19 26 15 70 58 15 256
18 8 45 71 45 15 73
18 32 15 69 10 45 53
19 38 15 71 8 15 247
18 16 15 72 34 45 97
19 28 45 72 38 15 100
18 14 15 72 18 15 59
18 24 15 72 57 15 37
19 37 15 71 44 15 80
19 20 45 72 10 15 160
19 10 15 69 49 15 170
18 24 45 72 8 45 9
19 37 45 72 10 15 111
18 28 45 72 35 45 100
18 53 45 71 15 45 39
19 39 45 71 50 15 1
18 53 45 71 49 15 90
18 55 45 71 15 45 43
19 50 15 71 40 15 392
18 52 45 71 51 45 126
19 22 45 71 11 15 222
19 23 15 72 5 45 1
18 23 45 68 38 45 148
19 39 15 72 32 45 92
19 40 15 71 22 45 298
18 39 45 72 14 45 46
18 23 15 68 36 45 149
19 37 15 71 46 45 75
18 24 45 72 22 45 52
18 33 45 69 48 15 162
18 20 15 71 21 45 61
18 21 45 72 38 45 5
18 57 15 72 24 45 1
19 38 15 71 43 15 84
19 8 15 69 43 15 192
18 20 45 72 51 45 66
18 48 15 72 16 45 6
19 14 45 72 31 15 14
18 32 45 72 21 15 69
19 12 45 72 4 45 211
18 28 15 72 35 15 98
19 28 15 72 27 45 47
18 16 15 72 51 15 95
18 29 45 68 41 45 128
18 45 15 72 23 15 8
18 11 15 72 58 15 5
18 14 45 72 4 15 34
18 33 15 74 18 15 159
18 23 15 72 26 15 1
18 51 45 71 50 45 118
18 12 15 72 56 15 1
18 38 15 70 27 15 50
19 40 45 71 40 45 3
18 31 15 72 7 15 140
18 42 45 71 9 45 100
18 30 45 69 52 45 187
18 11 15 71 12 15 4
18 44 45 72 27 15 37
18 27 45 73 51 45 99
19 39 15 72 14 15 94
19 37 45 71 5 45 239
19 38 15 70 34 45 35
19 41 45 70 47 15 194
