daysince2010 Centre Grand'Anse L'Artibonite Nippes Nord Nord-Est Nord-Ouest Ouest Port-au-Prince Sud Sud-Est
2168 0 1.121103 0.07328525 0 0.05918447 0 0 0.05918447 0.05918447 0 0.1836145
2169 0.4248727 0.05255173 2.465049 0.0508 0.8483107 2.724727 1.878061 1.085049 1.085049 0 0
2170 0.03694546 3.188138 6.022715 0.4318 5.34633 45.22739 7.404485 2.163521 2.163521 1.193397 0.673253
2171 7.0104 7.269655 2.831475 2.6924 0.6904855 3.894667 1.754909 7.220505 7.220505 0.7579683 3.586603
2172 0.1570182 2.977931 0.6462426 9.4488 1.06532 4.156364 0.9236364 0.02630421 0.02630421 0.01612698 12.77957
2173 0.009236364 0.9984828 0.006662295 0 0 0 0 0 0 0 1.811663
2174 4.414982 0.8408276 3.810833 0.0762 2.56466 0 0.06157576 4.057424 4.057424 2.72546 4.737253
2175 5.680364 0 0.7728262 0 4.419107 0 0.4156364 0.5984207 0.5984207 0.01612698 0
2176 0 0 0 0 0 0 0 0.131521 0.131521 0.1128889 0.2448193
2177 0.4710546 0 0 0 0.4340194 0 0 0.04603236 0.04603236 0 0
2178 0.04618182 0.03503448 0.3864131 0 0 0 0 0 0 0 0
2179 0 0 0.01332459 0 2.071456 5.51103 4.356485 0 0 0 0
2180 0 0 0 0 0.3551068 0.09236364 0 0 0 0 0
2181 0 0 0 0 0 0 0 0 0 0 0
2182 0 0 0 0 0 0 0 0 0 0 0
2183 0 0 0 0 0 0 0 0 0 0 0
2184 0 0 0 0 0 0 0 0 0 0 0
2185 0 0 0 0 0 0 0 0 0 0 0
2186 0 0 0 0 0 0 0 0 0 0 0
2187 0 0 0 0 0 0 0 0 0 0 0
2188 0 0 0 0 0 0 0 0 0 0 0
2189 0 0 0 0 0 0 0 0 0 0 0
2190 0 0 0 0 0 0 0 0 0 0 0
2191 0 0 0 0 0 0 0 0 0 0 0
2192 0 0 0 0 0 0 0 0 0 0 0
2193 0 0 0 0 0 0 0 0 0 0 0
2194 0 0 0 0 0 0 0 0 0 0 0
2195 0 0 0 0 0 0 0 0 0 0 0
2197 0 0 0 0 0.07891262 0 0 0 0 0 0
2198 0 0 0 0 0 0 0 0 0 0 0
2199 0 0 0 0 0 0 0 0 0 0 0
2200 0 0 0 0 0 0 0 0 0 0 0
2201 0 0 0 0 0 0 0 0 0 0 0
2202 0.2309091 0 0 0 0.7496699 0.0769697 0 0 0 0 0
2203 0.09236364 0 0.3930754 0 0 0.2309091 0 0.04603236 0.04603236 0 0
2204 0 0 0 0 0 0 0 0 0 0 0
2205 0 0 0 0 0 0 0 0 0 0 0
2206 0 0 0 0 0 0 0 0 0 0 0
2207 0 0 0 0 0 0 0 0 0 0 0
2208 0 0 0 0 0 0 0 0 0 0 0
2209 0 0 0 0 0 0 0 0 0 0 0
2210 0 0 0 0 0 0 0 0 0 0 0
2211 0 0 0 0 0 0.01539394 0 0 0 0 0
2212 0 0 0 0 0 0 0 0 0 0 0
2213 0 0.1226207 0 0 0 0 0 0 0 0 0
2214 0 0 0 0 0 0 0 0 0 0 0
2215 0 0 0 0 0 0 0 0 0 0 0
2216 0 0 0 0 0 0 0 0 0 0 0
2217 0 0 0 0 0 0 0 0 0 0 0
2218 0 0 0 0 0 0 0 0 0 0 0
2219 0 0 0 0 0.1183689 0.1847273 0 0 0 0 0
2220 0.6188364 0 0.03997377 0.1778 0 0 0 0.1117929 0.1117929 0.01612698 0
2221 0.009236364 0 0 0 0 0 0 0 0 0 0
2222 0 0 0 0 0 0 0 0 0 0 0
2223 0 0 0 0 0 0 0 0 0 0 0
2224 0 0 0 0 0 0 0 0 0 0 0
2225 0 0 0 0 0 0 0 0 0 0 0
2226 0 0 0 0 0 0 0 0 0 0 0
2227 0 0 0 0 0 0 0 0 0 0 0
2228 0 0 0 0 0 0 0 0 0 0 0
2229 0 0 0 0 0 0 0 0 0 0 0
2230 0.05541818 0 0 0 0 0 0 0 0 0 0
2231 0 0.4204138 0.4263869 0 0 0 0 0.03288026 0.03288026 0 0
2232 0 0 0 0 0 0 0 0.2761942 0.2761942 0 0
2233 0 0 1.465705 0 0 0 0 0.0131521 0.0131521 0 0
2234 3.666836 0 0.3264525 0 0 0.01539394 0 0.03288026 0.03288026 0.01612698 0
2235 1.690255 0 0.2198557 0.0254 0 0 0 0.1117929 0.1117929 0 0
2236 0 0 0 0 0 0 0 0 0 0 0
2237 0.9882909 0 1.119266 0 0 0.9236364 0.4310303 0.02630421 0.02630421 0 0
2238 1.801091 0.3853793 0.2798164 0 0 0 0 0 0 0 0
2239 4.701309 0 0 0 0.05918447 0 0.01539394 0.131521 0.131521 0 0
2240 0 0 0 0 0 0 0 0.0131521 0.0131521 0 0
2241 0 0 0 0 0 0 0 0.04603236 0.04603236 0.01612698 0
2242 0 0 0 0 0 0 0 0 0 0 0
2243 0 0 0 0 0 0 0 0 0 0 0
2244 0 0 0 0 0 0 0 0 0 0 0
2245 0 0 0 0 0 0 0 0 0 0 0
2246 0 0 0 0 0 0 0 0 0 0 0
2247 4.331855 1.33131 0 0 0.1183689 0 0.1847273 0.4471715 0.4471715 0 0
2248 0.2955636 0.2452414 0 0.3556 0 0 0 4.116608 4.116608 0 0
2249 0.1293091 0 0.1199213 0 0 0 0 0.0131521 0.0131521 0 0
2250 0 0 0 0 0 0 0 0 0 0 0
2251 0 0 0 0 0 0 0 0 0 0 0
2252 1.126836 0 1.172564 0 0.5918447 0 0.769697 0.07233657 0.07233657 0 0
2253 0 0.7357242 0 0 0.01972816 0 0 0.1183689 0.1183689 0.6612064 0.04896386
2254 11.06516 0.1576552 0.7928131 2.3114 0.07891262 0 0.3386667 4.583508 4.583508 0.03225397 0.07344579
2255 5.560291 2.925379 0 24.8412 0.7102136 0 0.09236364 10.73212 10.73212 3.257651 0.7834217
2256 4.2672 1.506483 7.361836 0 6.036816 7.866303 9.990667 5.181929 5.181929 0.7257143 0
2257 0.009236364 3.923862 0.3397771 0.2286 0 0 0.06157576 0.1512492 0.1512492 0 0
2258 0 0 0 0 0 0 0 0 0 0 0
2259 0 0 0 0 0 0 0 0 0 0 0
2260 0 0 0 0 0 0 0 0 0 0 0
2261 0 0 0 0 0 0 0 0 0 0 0
2262 0 0 0 0 0 0 0 0 0 0 0
2263 0 0 0 0 0 0.1077576 0 0 0 0 0
2264 3.897745 3.36331 0.006662295 0.3048 0 0 0 1.321786 1.321786 0.01612698 0.02448193
2265 0.1477818 0.9459311 0 0 0 0 0 0.02630421 0.02630421 0.01612698 0.06120482
2266 0 0 0 0 0 0 0 0 0 0 0
2267 0 0 0 0 0 0 0 0 0 0 0
2268 0 0 0 0 0 0 0 0 0 0 0
2269 0 0 0 0 0 0 0 0 0 0 0
2270 0 0 0 0 0 0 0 0 0 0 0
2271 0 0 0 0 0 0 0 0 0 0 0
2272 0 0 0 0 0 0 0 0 0 0 0
2273 0 0 0 0 0 0 0 0 0 0 0
2275 0 0 0 0 0 0 0 0 0 0 0
2276 0 0 0 0 0 0 0 0 0 0 0
2277 0 0 0 0 0 0 0 0 0 0 0
2278 0.3602182 0.1051035 2.658256 0.0254 0 0.6465455 0.01539394 0.2367379 0.2367379 0 0
2279 0.2216727 0 1.905416 0 2.130641 6.604 5.049212 0 0 0 0
2280 0.2032 0 0.006662295 0 11.0675 0 1.046788 0 0 0 0
2281 0 0 0.01998689 0 0 0 0 0 0 0 0
2282 0 0 0 0 0 0 0 0.4405955 0.4405955 0 0
2283 0.2216727 0 0 0 0 0 0.0769697 0.04603236 0.04603236 0 0
2284 0 0 0.1332459 0 0 0 0 0.124945 0.124945 0 0
2285 0.08312728 0 0 0 0 0 0 0.2893463 0.2893463 0.01612698 0
2286 0.05541818 0 0 0 0 0.09236364 0 0.1907055 0.1907055 0 0
2287 0.02770909 0.1051035 0 0 0 0 0 0 0 0 0
2288 0.6003637 4.624552 0.2331803 0 2.367379 0 0.7235152 0 0 0 0
2289 0.1662546 0 0.5596328 0 0 0.03078788 0 0.631301 0.631301 0 0
2290 5.273964 4.554483 0.2398426 9.6266 0.4537476 0.09236364 0.6773334 3.662861 3.662861 0.1612698 1.456675
2291 6.179127 0.6656552 0 0.1778 0.09864078 0 0 5.188505 5.188505 1.145016 0.3060241
2292 2.152073 0 0.03997377 0 0 0 0.3694546 1.473036 1.473036 2.580317 0
2293 2.419927 0 0 0 0 0 0 13.20471 13.20471 0.9676191 0.02448193
2294 0 0.1226207 0 0.889 0 0 0 2.156945 2.156945 0.1290159 0
2295 0 0 0 0 0 0 0 0 0 0 0
2296 0.03694546 0 0 0 0 0.6157576 0 0 0 0 0
2297 0.5634182 0.1576552 0.1465705 1.9812 0.2170097 2.370667 0.01539394 0.0131521 0.0131521 0.03225397 0
2298 3.971636 3.626069 7.281889 1.4986 4.024544 18.88836 6.065212 1.49934 1.49934 0.9514921 0
2299 0.3048 0.01751724 0.113259 0 0 0 0 0.03288026 0.03288026 0 0
2300 0.08312728 0 0 0 0 0 0 0 0 0 0.02448193
2301 0.2493818 8.478345 0.5329836 3.556 0.03945631 1.908849 0 20.83951 20.83951 5.902476 1.052723
2302 25.77869 16.29103 15.40323 2.667 8.384466 22.352 11.19139 18.04469 18.04469 3.854349 5.520675
2303 19.01767 10.89572 4.210571 7.6454 2.051728 9.097818 3.47903 6.898278 6.898278 0.1773968 0.8323856
2304 10.84349 1.944414 4.983397 2.1082 12.25118 0.9698182 7.743152 9.831197 9.831197 4.322032 0.01224096
2305 38.35862 6.341241 16.86227 19.05 31.28885 4.187152 9.882909 47.02535 47.02535 19.23949 10.95566
2306 5.523346 8.057931 2.638269 14.605 4.419107 0.261697 2.586182 36.26693 36.26693 43.72025 7.197687
2307 24.4856 0 3.117954 0 0.2761942 0 0 6.668117 6.668117 0.5321905 0
2308 3.685309 0.7006897 0.006662295 0.1524 2.150369 0 0 3.103896 3.103896 5.854095 0
2309 1.671782 0 0 0.254 0.6904855 0 0 1.676893 1.676893 1.677206 0
2310 1.782618 2.73269 0.4064 3.9116 0.5721165 0 0 4.221825 4.221825 0.2419048 7.773012
2311 1.856509 0.05255173 0 0 0 0 0 1.354667 1.354667 0.7740953 0
2312 4.193309 0 0.2731541 0 0.07891262 0 0 3.380091 3.380091 2.467429 0
2313 8.543636 8.846207 0 1.27 1.676893 0 0.1539394 0.4340194 0.4340194 2.402921 2.876627
2314 3.325091 0 0.2198557 0.0508 0.1578252 0.4464243 0 0.1775534 0.1775534 0.08063492 0.1713735
2315 3.389746 33.02 6.722256 30.0228 13.23759 30.49539 7.666182 10.10082 10.10082 16.75594 22.80492
2316 17.64145 27.85241 39.42746 56.1848 47.5054 38.56182 44.34994 35.18188 35.18188 68.072 25.28983
2317 2.770909 0 0.06662295 0 5.444971 0 1.139152 4.090304 4.090304 15.25613 0
2318 0.03694546 0 0 1.4224 0 0 0 1.302058 1.302058 1.354667 3.525398
2319 22.15804 9.33669 12.82492 15.24 22.39146 6.865697 30.52618 7.766317 7.766317 2.435175 27.49321
2320 7.749309 4.939862 14.23732 3.9624 17.93289 0.1385455 11.34533 12.31695 12.31695 3.886603 0.7711807
2321 13.35578 7.479862 4.450413 0.8382 3.156505 0 5.588 16.19682 16.19682 2.306159 0.9425542
2322 10.20618 7.514897 1.45238 6.6294 6.253825 0.01539394 0.0769697 10.61375 10.61375 1.032127 2.962313
2323 0.9882909 0 0 0 0.05918447 0 0 1.045592 1.045592 0 0
2324 1.2192 0 0 0 4.734757 0 0.3078788 0.1644013 0.1644013 0.9353651 0
2325 5.227782 0.01751724 1.905416 0.0254 22.33227 0.1231515 4.618182 2.623845 2.623845 4.354286 0.03672289
2326 4.156364 1.296276 0.632918 0.0508 0.374835 0 0 0.02630421 0.02630421 0.01612698 0.1101687
2327 0.02770909 0.2452414 0.5529705 0 0 0 0 1.012712 1.012712 0.08063492 0
2328 2.041236 0 0.2998033 0 0 0.3694546 1.062182 0.006576052 0.006576052 0 0
2329 6.991927 2.364828 1.832131 12.3698 0.09864078 0.7081212 0.8004849 3.577372 3.577372 0.4354286 0.7344579
2330 3.611418 2.032 1.985364 0.508 0.2367379 0 0.3232727 4.754486 4.754486 1.693333 0.08568675
2331 0.4433455 1.016 4.756879 0 0.05918447 0.9852121 1.016 0.02630421 0.02630421 0 0
2332 0.4341091 0 0 0 0.07891262 0.06157576 0 0.0131521 0.0131521 0 0
2333 17.56756 19.95214 31.50599 9.7028 30.26299 24.66109 28.24788 19.20865 19.20865 12.3694 10.98014
2334 1.560945 61.48552 21.52588 4.1402 13.96753 30.61855 19.96594 4.432259 4.432259 0.4031746 11.97166
2335 11.57316 0.05255173 8.04139 3.429 18.16963 19.21164 10.00606 4.984647 4.984647 1.838476 1.064964
2336 20.16298 20.32 13.38455 21.3614 10.16 4.664364 7.373697 13.86232 13.86232 3.918857 14.46882
2337 3.075709 2.452414 0.1665574 0 4.044272 0.4156364 0.06157576 0.9140712 0.9140712 0.4838095 1.248578
2338 7.269018 1.83931 0.9660328 1.4986 23.71324 0 8.112606 1.446731 1.446731 1.967492 7.552675
2339 13.9192 25.01462 11.80559 6.3246 22.07581 25.76945 18.0263 13.90177 13.90177 5.579937 1.13841
2340 17.07804 6.428828 10.04674 2.3876 18.56419 8.297333 14.60885 1.979392 1.979392 0 3.194892
2341 1.514764 4.519448 3.777521 0.4826 2.880311 2.124364 3.094182 1.28233 1.28233 2.225524 1.028241
2342 7.9248 13.34814 7.761574 6.5532 25.42959 4.048606 13.83915 4.642693 4.642693 3.53181 8.740048
2343 9.929091 8.478345 7.102007 17.2974 21.30641 27.50897 26.81624 18.00523 18.00523 7.386159 12.81629
2344 10.00298 1.278759 1.925403 0.1524 8.502835 1.60097 6.619394 8.746149 8.746149 7.563556 3.733494
2345 8.543636 0 0.5662951 0.1778 9.785165 0.03078788 1.000606 1.505916 1.505916 0.04838095 0
2346 3.001818 1.173655 5.416446 0.6096 1.302058 9.775152 6.665576 11.70537 11.70537 7.80546 1.787181
2347 0.03694546 0 0.01332459 0 0.3353787 0 0.09236364 0 0 0 0
2348 2.484582 0.07006897 8.441128 0 0.1380971 0.261697 2.847879 0.9995599 0.9995599 0.03225397 0
2349 0.5357091 1.296276 1.352446 3.0734 3.057864 3.771515 5.557212 0.5392363 0.5392363 0.7902222 1.921831
2350 0 0.08758621 0.07994754 0 0 2.201333 2.955636 0 0 0 0.04896386
2351 6.687127 0 7.375161 0 4.892583 1.354667 9.190182 1.775534 1.775534 0 0
2352 1.524 6.761655 2.784839 7.7724 0 0.3078788 0 2.28189 2.28189 0.2257778 8.066795
2353 6.206836 5.044966 10.57306 3.0226 0.2367379 2.832485 4.171758 6.87855 6.87855 0.999873 0.4529157
2354 6.677891 0 1.025993 0 28.34936 0 17.87236 3.005256 3.005256 0.4676826 0.1224096
2355 0 0 0.1065967 0 5.504155 0.06157576 4.248727 0 0 0 0
2356 0 0 0.09327213 0 0 0 0 0 0 0 0
2357 1.542473 3.591035 0.1532328 3.5306 0 0 0 1.269178 1.269178 0.1612698 0.2693012
2358 0.3971636 1.699172 0.3531017 1.6256 0 0 0 0.4274434 0.4274434 0 0.4284337
2359 8.063346 7.655035 2.971384 10.6426 0 0 0 12.86933 12.86933 2.080381 1.701494
2360 0 1.051035 0.03331148 0.0762 0 0.03078788 0 0 0 0 0
2361 9.014691 43.35517 20.43326 14.3002 32.94602 29.84885 24.41479 8.220065 8.220065 9.531048 12.28993
2362 0.9051637 0 0.2465049 0.1778 1.992544 1.09297 1.293091 4.175793 4.175793 2.548064 1.077205
2363 26.95171 0 2.125272 1.8542 19.72816 0.7389091 11.9457 6.385346 6.385346 3.854349 1.224096
2364 20.30153 18.51572 15.80963 15.2654 2.604117 3.925455 3.432849 12.87591 12.87591 4.838095 5.875663
2365 14.29789 0.1051035 8.114676 1.1938 0 0.4618182 0.7235152 7.825502 7.825502 1.741714 0.6365301
2366 8.728364 0.3678621 2.038662 0 3.511612 0 0.508 1.453307 1.453307 0.5805714 0
2367 4.590473 14.92469 0.3730885 9.4234 0.9074952 0 0 0.5392363 0.5392363 0.04838095 4.761735
2368 2.346036 2.137104 0.05996066 0.3048 3.235418 0.1847273 2.201333 4.498019 4.498019 1.757841 0.1958554
2369 4.396509 1.033517 1.092616 0.2794 5.977631 0.5695758 2.663152 2.038576 2.038576 0.6773334 0
2370 12.66305 1.068552 4.670269 0.2794 30.89429 1.908849 24.78424 0.2696181 0.2696181 0.01612698 0.9058314
2371 6.308436 0.1226207 6.016053 0 12.15254 0 5.249333 0.3616829 0.3616829 0.06450794 0
2372 0 0 0.09993443 0 1.380971 1.44703 3.155758 0.006576052 0.006576052 0.2902857 0
2373 15.08298 0.1576552 15.81629 0 26.5541 16.24061 27.81685 6.773333 6.773333 0.1128889 0.02448193
2374 4.867564 2.22469 6.73558 1.3462 7.575612 0.7081212 3.155758 7.496699 7.496699 5.612191 0.02448193
2375 0.1385455 0.1226207 0.8128 0.8128 0 0 0 4.044272 4.044272 1.483683 0.04896386
2376 13.96538 0.01751724 10.07339 2.2098 10.08109 0 3.771515 7.667676 7.667676 1.806222 8.225928
2377 0 0 2.185233 0 0 2.924849 5.911273 0 0 0 0
2378 3.990109 0 2.984708 0 16.80839 0 4.402667 1.361243 1.361243 0 0
2379 11.62858 4.466897 8.074702 0.4826 7.81235 0.03078788 1.262303 4.87943 4.87943 0 3.794699
2380 0.1847273 10.89572 0.6529049 0.3556 0 0 0 0 0 0 0.4039518
2381 0 0 0.8261246 0 0.1380971 0.03078788 0 0 0 0 0
2382 1.874982 0 7.568367 0 9.351146 0.01539394 0.5387879 0 0 0 0.3672289
2383 2.346036 0 0.03997377 10.6172 0 0 0 19.67555 19.67555 17.56229 6.108241
2384 8.5344 18.3931 5.416446 25.654 0.4340194 0 0.4618182 19.01137 19.01137 4.531683 5.741012
2385 15.38778 0.1751724 16.96887 3.2004 24.22617 2.955636 27.37042 4.682149 4.682149 0.8063492 0.7834217
2386 8.931564 16.43117 8.687633 7.7724 0.3551068 0.7389091 2.955636 20.7869 20.7869 9.595556 1.322024
2387 13.3096 0 4.263869 0 0.2170097 0 1.662545 1.288906 1.288906 0.4838095 0
2388 30.05513 2.014483 8.207948 0 30.81538 0 8.451273 11.42918 11.42918 3.160889 2.680771
2389 15.69258 13.99628 3.33781 9.8552 3.156505 1.662545 0.4926061 18.34061 18.34061 14.6433 3.574361
2390 0.2401455 1.121103 5.389797 0 21.5826 10.43709 22.04412 0 0 0 0
2391 0.1293091 0 0.992682 0 0.01972816 0.04618182 0.246303 0.2235858 0.2235858 2.806095 0
2392 6.317673 0.9284138 26.7691 0.0254 39.08148 13.31576 39.59321 1.644013 1.644013 0 0
2394 0.4987637 0 0 0.127 0 0 0 0 0 0 0
2395 2.309091 1.366345 1.558977 3.7846 4.142913 1.016 2.10897 2.262162 2.262162 0.1935238 0.3672289
2396 4.987636 0.05255173 11.86555 0 13.98726 5.788121 4.479636 0.2959223 0.2959223 0 0
2397 6.040582 0.1401379 1.085954 0 0 0 0 1.302058 1.302058 0 0.02448193
2398 6.068291 19.63683 17.20871 5.2578 11.18586 1.831879 9.698182 2.400259 2.400259 0 2.53388
2399 10.9728 5.430345 3.784184 8.4074 1.420427 0 0.1539394 4.971495 4.971495 0.09676191 5.777735
2400 8.525164 1.646621 4.950085 2.1336 5.839534 1.123758 3.355879 12.6589 12.6589 2.580318 1.016
2401 0.02770909 0.05255173 0.1732197 1.016 3.768078 1.616364 3.648364 0.3879871 0.3879871 0.3709206 0.1468916
2402 7.629236 21.65131 16.70904 16.51 15.50633 8.55903 5.911273 11.29766 11.29766 5.015492 3.317301
2403 23.07244 18.42814 11.19932 22.7076 11.87635 22.39818 14.88594 18.64968 18.64968 23.9647 15.64395
2404 3.417455 0 1.159239 0 0 0 0 0.2038576 0.2038576 0 0
2405 3.602182 0.1226207 0.4796853 0.3302 0.9666796 1.677939 2.155152 0.49978 0.49978 0 0.03672289
2406 0.06465455 0 0.006662295 0 2.99868 0.01539394 0.3386667 0 0 0 0
2407 13.65135 4.782207 14.75698 17.526 27.22485 0.6465455 26.58533 6.391922 6.391922 0 9.388819
2408 6.539346 6.166069 5.856157 6.5532 18.64311 0.09236364 3.802303 6.365618 6.365618 0.3225397 4.529157
2409 0 0.01751724 1.225862 0 0.1183689 0.9390303 10.36012 0 0 0 0
2410 10.10458 0 5.6896 0 3.038136 0 2.863273 0.1052168 0.1052168 0 0
2411 6.354618 0 1.612275 11.5824 0 0 0 11.04119 11.04119 5.418667 7.418024
2412 9.485745 5.465379 3.364459 8.1788 0 0 0 18.03811 18.03811 14.4014 9.52347
2413 14.65811 7.952828 10.33988 3.8862 13.06004 0.7543031 2.555394 7.818926 7.818926 2.88673 0.6365301
2414 5.560291 8.110483 18.24803 1.4224 19.07713 5.387879 17.76461 3.386667 3.386667 0.4031746 0
2415 5.477164 35.10455 8.974112 5.5372 0 0 3.248121 0.006576052 0.006576052 0.01612698 9.52347
2416 29.61178 18.93614 20.28669 20.4216 11.60016 0.2924849 4.171758 13.34281 13.34281 10.4019 9.095036
2417 1.4224 0.7707586 6.202597 0.127 10.45592 0.1539394 9.559637 0 0 0 0.2937831
2418 0.8959273 0.4204138 2.771515 0 3.353787 0 5.033818 0.4866278 0.4866278 0 0
2419 0 0 0.1065967 0 0.05918447 0 0 0.9074952 0.9074952 0.08063492 0
2420 1.330036 0 5.909456 0 0.05918447 0 6.24994 0 0 0 0
2421 4.516582 0 21.49256 0 4.458563 0.1539394 6.819515 0.3616829 0.3616829 0 0
2422 0.3417455 1.033517 1.159239 0 2.860583 0 0 0.07891262 0.07891262 0 0
2423 0.4802909 0 0.3131279 0 0 0 0 0 0 0 0
2424 1.690255 4.081517 0.6595672 16.5354 0.7693981 0 0.1539394 10.3244 10.3244 15.32063 14.95846
2425 9.652 16.93917 0.3797508 25.146 2.012272 0 0.2924849 13.65846 13.65846 16.91721 29.89243
2426 0.9882909 2.294759 0.2331803 4.2672 14.79612 0.03078788 9.759758 7.582188 7.582188 11.45016 0.8568675
2427 9.088582 38.74814 14.88357 21.8186 45.35503 1.524 28.90982 30.49973 30.49973 56.49283 20.00173
2428 1.597891 3.661103 0.5463082 0 2.229282 0.01539394 0.06157576 0.2301618 0.2301618 0.2419048 0.3672289
2429 6.179127 9.249103 14.51714 19.5834 11.48179 13.40812 4.048606 15.91405 15.91405 3.53181 18.75316
2430 24.66109 27.13421 4.117298 23.495 14.89476 0.7543031 5.834303 13.48091 13.48091 10.03098 17.88405
2431 20.85571 7.81269 7.848184 6.3754 0.4932039 0 0.4772121 15.17753 15.17753 12.20813 5.630843
2432 0.8866909 0.05255173 1.525666 0.1016 0.256466 0.523394 2.555394 0.3090744 0.3090744 0.2096508 1.419952
2433 0.9328728 0.01751724 4.437089 0.2794 2.387107 0 0.04618182 1.03244 1.03244 0 0.5630844
2434 0 0 0 0 0 0 0 0 0 0 0
2435 3.796146 0 4.017364 0 0.09864078 0.04618182 0.523394 0 0 0.01612698 0
2436 6.825673 0.1051035 6.569023 0.4064 0 0 0.01539394 3.130201 3.130201 0.5483175 0.01224096
2437 1.006764 0 2.185233 0 0 0 0.03078788 0.02630421 0.02630421 0 0
2438 0.05541818 0 0.006662295 0 0 0 0 0.01972816 0.01972816 0 0
2439 6.557818 8.425793 2.231869 26.162 17.18322 2.370667 8.605212 12.76412 12.76412 4.209143 7.393542
2440 37.45345 41.00786 24.99693 17.8054 9.331418 3.925455 12.68461 31.00608 31.00608 10.91797 10.80877
2441 4.701309 1.996966 0.2664918 19.9898 0 0.06157576 0 9.048647 9.048647 3.193143 11.6534
2442 11.74865 3.993931 0.6195935 0 3.274874 0.4310303 0.06157576 2.755366 2.755366 1.145016 0.1346506
2443 24.00531 4.624552 10.12669 0.889 7.37833 1.95503 4.418061 11.98157 11.98157 4.612318 1.126169
2444 15.86807 24.26138 14.01081 14.986 14.06617 4.310303 7.312121 23.8908 23.8908 5.160635 3.978313
2445 22.27811 10.82566 3.48438 1.016 15.21041 0.1693333 7.943273 13.2639 13.2639 11.11149 1.432193
2446 6.7056 7.112 11.70565 28.7782 9.311689 0.4002424 2.339879 19.97147 19.97147 8.934349 23.34352
2447 5.3848 7.059448 4.73023 0 18.74175 1.539394 5.818909 2.610693 2.610693 0 0
2448 5.264727 2.890345 2.251856 0 0.1775534 0.5695758 1.693333 2.255586 2.255586 0.4031746 0
2449 0.1200727 7.81269 0.006662295 7.3152 0 0 0 0.4011392 0.4011392 0 0.354988
2450 1.847273 0.2452414 0 0 3.53134 0 0 0.4077152 0.4077152 0.01612698 0.3060241
2451 3.703782 5.009931 0.08660984 0.4318 0.01972816 0 0 3.544492 3.544492 1.032127 4.578121
2452 14.24247 0.6306207 24.15748 0.3048 31.42695 14.17782 35.86788 7.740013 7.740013 6.25727 0.1101687
2453 10.9728 1.051035 2.798164 0.9906 33.53786 2.155152 16.79479 2.742214 2.742214 0.6450794 4.235374
2454 19.97825 26.38097 21.74573 18.7706 0.01972816 0 0.1385455 11.26478 11.26478 0.01612698 3.048
2455 58.45695 8.478345 47.96186 4.9022 40.1468 6.24994 35.26752 22.95042 22.95042 6.434667 19.27952
2456 1.579418 6.253655 0.5129967 0.1016 3.195961 3.017212 2.016606 2.025424 2.025424 0.01612698 0.09792771
2457 5.237018 5.833241 2.311816 2.3622 2.801398 1.693333 15.14764 2.209553 2.209553 1.128889 0.6120482
2458 19.17469 12.94524 1.225862 5.3086 4.616388 1.216121 3.278909 17.48572 17.48572 19.57816 9.058313
2459 29.08531 32.21421 11.33256 28.6258 31.36777 0.1693333 9.467273 25.02188 25.02188 16.17537 24.10246
2460 8.903855 7.81269 0.07328525 0.0254 0 0 0 1.407275 1.407275 0.04838095 0.5263615
2461 1.274618 1.156138 0.3264525 3.8608 7.871534 0.04618182 0.2155152 2.327922 2.327922 0.06450794 0.07344579
2462 0.01847273 0 0.3531017 0.9144 0 0 0.04618182 0.4405955 0.4405955 0.03225397 0.03672289
2463 0.2309091 0.578069 0.006662295 3.9878 0.1183689 0 0.2155152 0.9272233 0.9272233 0.08063492 0.2325783
2464 1.958109 1.926897 0.4930098 9.7282 0.1972816 0 0.04618182 4.688725 4.688725 3.838222 2.986795
2465 10.29855 12.05186 3.930754 21.0058 1.617709 1.493212 0.6927273 22.29939 22.29939 32.88292 29.21918
2466 86.9696 212.6243 85.62382 197.4088 52.85173 67.87188 48.93733 121.1769 121.1769 125.3873 199.748
2467 68.34909 226.2877 144.3453 326.4916 71.27783 269.24 78.32436 177.9217 177.9217 157.0607 241.6978
2468 10.17847 83.01421 32.15224 53.3146 13.53351 82.86558 28.92521 45.27612 45.27612 44.36533 37.45735
2469 0 9.003862 0.1732197 16.6116 0 2.709333 0 2.880311 2.880311 3.612444 15.5093
2470 0.8035637 0.2277241 1.872105 0 3.235418 0 0.4310303 0.0131521 0.0131521 0 0
2471 0.2678546 0 0.1265836 0 15.09204 2.247515 4.094788 0.7365178 0.7365178 0 0
2472 1.468582 3.923862 0.006662295 3.048 1.953087 0.01539394 0 2.137217 2.137217 0.5160635 0.4284337
2473 0.06465455 0.9634483 0 0.1524 0 0.03078788 0 0.9666796 0.9666796 1.096635 0.7589398
2474 15.94196 0.1226207 0.05996066 0.1524 0.2761942 0 0 3.800958 3.800958 0.8547302 0.5508434
2475 6.954982 0.01751724 3.997377 0.2032 11.0675 0 5.249333 1.21657 1.21657 0.3547937 0.6610121
2476 13.56822 11.50883 2.864787 4.2164 15.23014 0.1385455 5.495636 8.351586 8.351586 0 0.4651566
2477 10.40938 18.55076 20.82633 14.1478 36.29981 6.542424 21.82861 9.778589 9.778589 0.06450794 6.377542
2478 4.553527 9.161517 5.349823 2.3622 0 0.6311515 0.2924849 4.557204 4.557204 18.65892 1.334265
